Competition ID,Personal,Theme,Disc_ID,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
GeneralDiscussion,1,,ID_5BM2LU,ID_RPGHKEPG,11:32:17.143929,1,1,3
ID_1261,0,,ID_PQ430O,ID_V9KCDAMP,04:17:35.944566,1,4,9
GeneralDiscussion,1,,ID_A2DLG6,ID_V9KCDAMP,07:10:50.022518,1,4,9
GeneralDiscussion,0,,ID_FBLHCV,ID_PYL21OXO,21:59:07.401258,1,2,31
ID_61E9,0,,ID_4UTX5H,ID_L7IR9AKT,10:34:43.614455,1,3,19
GeneralDiscussion,1,,ID_9LUZAN,ID_RTEYTAE6,09:51:12.289691,1,2,7
GeneralDiscussion,1,,ID_O4LQBF,ID_JIQSW7NL,03:48:54.030145,1,1,29
GeneralDiscussion,1,,ID_OGOLH1,ID_JIQSW7NL,03:50:22.449897,1,1,29
GeneralDiscussion,1,,ID_PC8BDD,ID_XH4PIFYL,10:57:18.055412,1,12,27
GeneralDiscussion,0,5.0,ID_VU85LR,ID_XH4PIFYL,11:00:28.941488,1,12,27
GeneralDiscussion,1,,ID_XERVDQ,ID_5NV3P634,01:34:35.167554,1,1,7
GeneralDiscussion,1,,ID_STX3WL,ID_V82IG4IB,06:11:27.337162,1,2,30
GeneralDiscussion,1,,ID_BC44BO,ID_CGNUWDXA,15:53:35.067742,1,1,1
GeneralDiscussion,1,,ID_8P37CR,ID_TBQYNFS9,13:05:17.172591,1,1,3
GeneralDiscussion,1,,ID_XAGRVC,ID_QSW2RRM0,11:38:47.497754,1,12,27
GeneralDiscussion,1,,ID_8KOY2R,ID_VJ49T0UI,11:49:15.053194,1,12,27
GeneralDiscussion,1,,ID_8LUV9R,ID_S2A19CQO,11:55:20.517115,1,12,27
ID_IMTG,1,,ID_C8AGE5,ID_5Y3IWORD,05:58:25.214050,1,5,15
GeneralDiscussion,1,,ID_FO2QHC,ID_C6JG6G5X,20:17:19.413594,1,5,15
ID_8DGC,1,,ID_UYGCM8,ID_C6JG6G5X,06:28:05.852058,1,5,15
ID_528W,0,,ID_TE4IK6,ID_9GWEFV7K,15:10:16.280286,1,1,1
GeneralDiscussion,1,,ID_YGLONZ,ID_9GWEFV7K,09:05:48.661864,1,1,6
GeneralDiscussion,1,,ID_HOVTT9,ID_CIAL3ZUN,13:18:51.840878,1,12,21
GeneralDiscussion,1,,ID_UITP4D,ID_7WZ9IW17,09:45:08.201042,1,3,26
GeneralDiscussion,1,,ID_ZO9MKF,ID_2A9440T3,13:01:26.817125,1,12,27
GeneralDiscussion,1,,ID_VSB6TC,ID_CQAS26PI,12:47:11.848313,1,12,27
ID_XZ71,0,3.0,ID_VA7LC5,ID_6LUXD0K2,09:14:19.856576,1,5,3
GeneralDiscussion,1,,ID_RFH8G4,ID_T7BX9JXG,07:35:39.022007,1,3,3
GeneralDiscussion,1,,ID_MOAUN6,ID_ZIOQ53TD,07:42:00.612980,1,3,3
ID_GAV9,1,,ID_N7R101,ID_C7HK7TNS,07:42:35.575190,1,3,3
GeneralDiscussion,1,,ID_6WXSSV,ID_P021KVS7,15:49:25.940500,1,12,15
GeneralDiscussion,1,,ID_W5FX62,ID_BANW8DIX,06:20:28.122922,1,1,5
ID_528W,0,,ID_31LJM2,ID_4Q46E9FH,20:20:49.390292,1,1,30
GeneralDiscussion,1,,ID_HWR039,ID_K5CNBB1X,12:04:04.975127,1,1,8
GeneralDiscussion,1,,ID_K9B24M,ID_K5CNBB1X,12:04:34.154606,1,1,8
GeneralDiscussion,1,,ID_HSHD57,ID_OL2VKQD1,07:56:08.350969,1,5,16
ID_IMTG,1,,ID_GHF5WO,ID_OL2VKQD1,08:01:13.064090,1,5,16
GeneralDiscussion,1,,ID_TVDWQ4,ID_OL2VKQD1,10:30:17.471504,1,5,16
GeneralDiscussion,1,,ID_KGG4YX,ID_238QP3ZV,05:57:02.628691,1,5,26
GeneralDiscussion,1,,ID_0250LI,ID_238QP3ZV,02:24:26.130771,1,5,23
GeneralDiscussion,1,,ID_AGL815,ID_53F7JQTS,13:39:15.301721,1,12,27
GeneralDiscussion,1,,ID_N0OWFV,ID_ZH2JCN29,14:00:26.247966,1,12,27
GeneralDiscussion,1,,ID_ZM9LF6,ID_IHV6478U,14:13:55.431930,1,12,27
GeneralDiscussion,1,,ID_LYFH2J,ID_B1T2D36A,08:58:37.580750,1,3,16
GeneralDiscussion,1,,ID_ZH25BA,ID_3O2WJBO1,17:03:45.405015,1,4,23
GeneralDiscussion,1,,ID_3RPFOX,ID_YSF8QETW,10:20:14.733815,1,2,26
GeneralDiscussion,1,,ID_HS49LH,ID_17XQLINZ,08:02:25.081543,1,1,29
GeneralDiscussion,1,,ID_CBQF3O,ID_RASS1U68,10:43:54.361437,1,1,21
GeneralDiscussion,1,,ID_78CUU3,ID_TI67GFQG,18:01:23.347866,1,4,23
GeneralDiscussion,1,,ID_C95A3T,ID_FM7GDYTE,13:14:28.473684,1,2,12
GeneralDiscussion,1,,ID_HUV1LV,ID_FM7GDYTE,13:00:57.824873,1,2,12
GeneralDiscussion,1,,ID_KHC668,ID_QFMGQQHD,08:52:05.242582,1,1,5
GeneralDiscussion,1,,ID_CVBH60,ID_RP3JW08T,15:46:46.542784,1,12,27
ID_WZ0H,1,,ID_P4EKGK,ID_R86E5NBS,18:17:35.416259,1,5,23
ID_IMTG,1,,ID_93LEXV,ID_R86E5NBS,09:50:12.264445,1,5,17
GeneralDiscussion,1,,ID_US22EV,ID_TKS7NQ48,09:12:04.160568,1,1,5
ID_528W,0,1.0,ID_WXIWC8,ID_TKS7NQ48,14:42:16.711686,1,1,21
ID_IMTG,1,,ID_QAIL8Z,ID_2ETD3PQG,06:18:41.534377,1,5,15
ID_IMTG,0,3.0,ID_LIANNE,ID_2ETD3PQG,06:21:33.379014,1,5,15
GeneralDiscussion,1,,ID_5SPZ9J,ID_EC2CGL7K,11:03:21.444686,1,4,6
GeneralDiscussion,1,,ID_CSRPSR,ID_EC2CGL7K,11:04:36.831310,1,4,6
GeneralDiscussion,1,,ID_8V6729,ID_YOYAWD3J,19:41:48.952796,1,2,18
GeneralDiscussion,1,,ID_INZMNZ,ID_LNXTXN3P,15:06:01.161791,1,12,21
GeneralDiscussion,1,,ID_ZGEWPJ,ID_LNXTXN3P,15:08:16.503985,1,12,21
GeneralDiscussion,1,,ID_ON12Z9,ID_LNXTXN3P,22:32:55.431916,1,1,5
GeneralDiscussion,1,,ID_Z8AIT7,ID_TQM9E72F,17:20:14.269599,1,1,1
ID_20XL,0,,ID_68KN1G,ID_TQM9E72F,12:39:49.810542,1,1,17
GeneralDiscussion,1,,ID_C0SYXY,ID_1IZ0GTAH,10:10:11.871648,1,12,31
GeneralDiscussion,1,,ID_ZIP7UL,ID_TGHNIZBN,00:11:42.557893,1,3,5
GeneralDiscussion,1,,ID_JY1HD1,ID_TGHNIZBN,00:07:29.261128,1,3,5
GeneralDiscussion,1,,ID_XMGJG1,ID_8VGC1FK8,07:10:54.364621,1,3,7
GeneralDiscussion,1,,ID_3445EK,ID_7AU6PE15,23:46:33.696475,1,3,5
GeneralDiscussion,1,,ID_FHSD5A,ID_3SHWEW93,15:51:19.363860,1,4,7
GeneralDiscussion,1,,ID_A6N7HY,ID_FWOB9BIJ,10:22:45.416940,1,2,26
ID_GR92,0,,ID_R3DZX0,ID_C2MNPO7W,16:00:48.067498,1,12,27
GeneralDiscussion,1,,ID_XBBKP6,ID_C2MNPO7W,15:52:42.853764,1,12,27
GeneralDiscussion,1,,ID_OGR1M0,ID_KRPZMLA1,08:40:57.939405,1,5,16
ID_PDKH,0,,ID_38BPZR,ID_NOY58Z0R,13:11:09.622032,1,1,8
ID_WZ0H,1,,ID_IYJ4HK,ID_NOY58Z0R,03:11:58.262527,1,5,21
GeneralDiscussion,1,,ID_14FUD5,ID_625MIF22,14:28:58.726550,1,5,2
GeneralDiscussion,1,,ID_KZSU6P,ID_DOFHSRRN,23:02:48.626820,1,11,10
ID_IQLI,0,,ID_AH1JU6,ID_A82BWVMS,08:30:51.199035,1,12,13
GeneralDiscussion,1,,ID_NJ2YKL,ID_2D87FL7J,08:53:33.866522,1,12,13
ID_BXIL,1,,ID_JCMU70,ID_L6WYWZ4Y,21:15:12.097042,1,4,18
GeneralDiscussion,1,,ID_DO50XR,ID_L6WYWZ4Y,21:30:45.525259,1,4,19
GeneralDiscussion,1,,ID_0AR4R8,ID_ABGPWHZ9,13:27:42.862874,1,1,8
ID_IMTG,1,,ID_9WK2II,ID_PXAFF797,09:03:03.235457,1,5,16
ID_7YDI,1,,ID_363725,ID_VFFRN6BY,12:44:35.797323,1,2,15
GeneralDiscussion,1,,ID_6KNO4G,ID_119BXRI6,16:56:07.813623,1,12,15
GeneralDiscussion,1,,ID_REU8DF,ID_B7PEARDB,16:23:20.973888,1,12,27
GeneralDiscussion,1,,ID_0MDB4L,ID_FMFOQFCQ,04:20:32.486170,1,1,7
GeneralDiscussion,0,5.0,ID_45P849,ID_WGBBXMWW,06:21:11.137077,1,12,21
ID_GAV9,0,,ID_4H6XGL,ID_YXTPL8JI,21:21:11.063768,1,2,24
GeneralDiscussion,1,,ID_XA9MOT,ID_23VCU2LN,14:09:10.620714,1,3,30
ID_I9BN,1,,ID_8OGEVB,ID_HQQDB155,13:14:19.657004,1,12,15
GeneralDiscussion,1,,ID_8VZQC2,ID_LVOVODTZ,06:08:24.222567,1,2,22
GeneralDiscussion,1,,ID_VW78DD,ID_X4BO0YND,16:42:39.919359,1,12,27
ID_20XL,1,,ID_AOPMVS,ID_J04SHQEY,12:00:38.351548,1,3,19
GeneralDiscussion,1,,ID_TYIHMH,ID_INFJLP4D,10:37:25.988644,1,5,3
ID_7YDI,1,,ID_8ZUO9H,ID_537IXI0C,13:00:54.204480,1,2,15
GeneralDiscussion,1,,ID_FCU3RD,ID_D20917P3,10:20:30.040895,1,12,6
ID_F7QD,0,5.0,ID_RJU1E2,ID_XTEGR72A,19:45:44.917901,1,4,23
GeneralDiscussion,1,,ID_MEZMKJ,ID_M28BVICX,21:32:05.855102,1,2,18
ID_PDKH,0,3.0,ID_IPHBND,ID_M28BVICX,14:30:46.402582,1,2,18
GeneralDiscussion,1,,ID_Q45AVX,ID_DPKPRWMT,06:55:06.895034,1,2,16
ID_20XL,1,,ID_RO95CG,ID_D3II3YCV,04:52:08.761945,1,3,22
GeneralDiscussion,1,,ID_97T4NW,ID_YBKATRP2,10:50:28.516584,1,12,13
GeneralDiscussion,1,,ID_CJB8Y6,ID_XZXW2G0P,13:01:09.236288,1,2,15
GeneralDiscussion,1,,ID_JYOKAW,ID_K540YK38,17:22:41.825084,1,12,27
ID_61E9,0,,ID_IXLJ8M,ID_KGG5869W,13:37:21.942292,1,3,19
ID_GAV9,1,,ID_DDPFGW,ID_X4BPCH1N,10:57:38.926924,1,2,27
GeneralDiscussion,1,,ID_PN7JH0,ID_137U29HW,21:25:01.400081,1,1,1
GeneralDiscussion,1,,ID_36H9BP,ID_KF4PI76O,23:00:57.265017,1,1,24
GeneralDiscussion,1,,ID_70BM63,ID_KF4PI76O,22:59:04.146020,1,1,24
GeneralDiscussion,1,,ID_VKQCEJ,ID_KF4PI76O,23:32:42.300576,1,1,7
GeneralDiscussion,1,,ID_RB6G64,ID_KF4PI76O,23:29:30.882897,1,1,7
GeneralDiscussion,1,,ID_NSD7NV,ID_MKS48U4O,19:07:48.329198,1,1,22
GeneralDiscussion,1,,ID_K6IN7L,ID_2OSTP3LG,11:14:23.577999,1,3,27
GeneralDiscussion,1,,ID_P9V31D,ID_SGWSRWBB,08:38:16.829596,1,3,3
ID_7YDI,1,,ID_J2C3JR,ID_594PWHSD,13:22:23.288644,1,2,15
GeneralDiscussion,1,,ID_2KX87O,ID_3O1OE4QJ,10:44:32.460089,1,3,29
GeneralDiscussion,1,,ID_LA0P41,ID_M1YU7BNS,13:23:52.904371,1,2,15
GeneralDiscussion,1,,ID_95C4YT,ID_9TBURXPF,11:04:31.026068,1,2,26
GeneralDiscussion,1,,ID_FZT8D0,ID_N19HAVAK,11:05:31.515936,1,2,26
GeneralDiscussion,1,,ID_TJ26QS,ID_LFO60KNB,16:48:07.803312,1,1,5
GeneralDiscussion,0,4.0,ID_9F1APQ,ID_LFO60KNB,16:40:52.216632,1,1,5
GeneralDiscussion,1,,ID_SRUJ80,ID_IB6MO97R,17:57:26.194105,1,5,9
GeneralDiscussion,1,,ID_8P36CZ,ID_6LC7MRM9,10:53:43.643242,1,1,21
ID_7YDI,1,,ID_NCIS94,ID_3B1BQ3IS,13:24:20.685279,1,2,15
ID_7YDI,1,,ID_9UURZP,ID_SC3QR3R2,13:29:20.281286,1,2,15
GeneralDiscussion,1,,ID_XCTC6O,ID_S7R59PDM,08:18:11.089759,1,5,11
GeneralDiscussion,1,,ID_TUMBO8,ID_UB6UDOA9,13:53:11.140408,1,11,11
GeneralDiscussion,1,,ID_VDOE81,ID_D27TG87K,16:06:07.703980,1,5,20
ID_7YDI,1,,ID_K0255U,ID_R3JR6F71,13:38:48.120355,1,2,15
ID_FN7K,0,,ID_WTOYVD,ID_2AWSAZ21,06:06:21.881766,1,2,9
ID_FN7K,1,,ID_XMGJFW,ID_2AWSAZ21,07:34:44.860559,1,2,9
GeneralDiscussion,1,,ID_7DTOOC,ID_NQTO2NA7,06:33:42.202569,1,2,9
ID_7YDI,1,,ID_FN6GF2,ID_INH8K2OO,08:01:47.126284,1,2,15
GeneralDiscussion,1,,ID_2YW06C,ID_J4UEY09Y,20:49:57.864185,1,3,28
ID_KU2G,1,,ID_VU3LGR,ID_KDLD3RT6,18:47:43.767763,1,4,10
GeneralDiscussion,0,4.0,ID_F7DPB0,ID_SRY5TXDV,14:15:50.938239,1,3,24
ID_F7QD,0,4.0,ID_8TO3O0,ID_SRY5TXDV,14:09:06.989473,1,3,24
GeneralDiscussion,1,,ID_GJFSUK,ID_TF52CNXH,04:28:30.570987,1,3,5
GeneralDiscussion,1,,ID_DG0ZDI,ID_1Y98GPVQ,09:55:54.740297,1,3,3
ID_WZ0H,0,2.0,ID_X1H9RO,ID_FQKN4YDQ,09:14:04.085160,1,4,26
ID_7YDI,1,,ID_0JVOHE,ID_8FUC54SS,13:35:39.436231,1,2,15
GeneralDiscussion,1,,ID_UC84K4,ID_H318TSAN,05:15:09.286577,1,5,15
GeneralDiscussion,0,1.0,ID_JNB0EQ,ID_59S83OBM,10:55:38.938875,1,11,18
GeneralDiscussion,1,,ID_XYDLGU,ID_MVWRQYKA,07:37:08.570094,1,2,1
GeneralDiscussion,1,,ID_55XXVI,ID_MLCM1LT1,07:38:49.474648,1,2,1
GeneralDiscussion,1,,ID_ISUF69,ID_FDVUE2OM,13:13:17.513672,1,1,12
GeneralDiscussion,1,,ID_1DNYT7,ID_SIOL2NDE,00:24:45.538508,1,3,13
ID_FN7K,1,,ID_802M5J,ID_EWXTB4TQ,06:53:49.590009,1,2,9
GeneralDiscussion,1,,ID_D2K2QB,ID_UHSFDFQW,20:46:02.614977,1,12,15
GeneralDiscussion,1,,ID_YEIRA4,ID_G23GVFJH,17:57:37.260438,1,4,21
GeneralDiscussion,1,,ID_MUBD91,ID_PM0BNJ82,19:39:39.425041,1,1,5
ID_GR92,0,,ID_3B3716,ID_2PM1IV9P,19:48:34.797190,1,1,5
GeneralDiscussion,1,,ID_EWSHN6,ID_1PSAAITO,05:40:48.066669,1,4,22
ID_WZ0H,0,1.0,ID_GIMWHB,ID_1PSAAITO,05:54:03.002481,1,4,22
GeneralDiscussion,1,,ID_4ZP0EN,ID_OK7SI059,08:24:22.172852,1,3,4
GeneralDiscussion,1,,ID_F62UXI,ID_MDXV1YXG,10:21:09.988495,1,3,3
ID_FN7K,1,,ID_EGSMJE,ID_KXLRF0PR,07:01:58.815823,1,2,9
GeneralDiscussion,1,,ID_RXMMTZ,ID_8HMEN99F,13:01:04.803272,1,5,6
ID_I9BN,1,,ID_ARSF1B,ID_7UDWMVDV,13:31:25.013608,1,2,27
GeneralDiscussion,1,,ID_QLFSF8,ID_ZK2AVROW,13:51:32.183222,1,11,4
GeneralDiscussion,1,,ID_32PECZ,ID_VYAX7HIE,14:11:24.359620,1,5,24
ID_CMWO,1,,ID_1ZGYUL,ID_VYAX7HIE,14:53:14.031164,1,5,24
GeneralDiscussion,1,,ID_8TDKLJ,ID_8K9SPQFI,16:05:08.174747,1,11,26
GeneralDiscussion,0,,ID_69VL3M,ID_BCI1855Z,01:58:57.316301,1,1,2
GeneralDiscussion,1,,ID_HL5MU9,ID_5V8MKZIX,07:16:24.015741,1,11,2
ID_GAV9,1,,ID_VELOOW,ID_TTFQ4BCS,10:29:36.562592,1,3,3
ID_KU2G,1,,ID_CXZVSZ,ID_01BEG5HQ,09:38:43.114083,1,3,22
GeneralDiscussion,1,,ID_6EKAS4,ID_M35VP2XC,08:16:37.722845,1,2,30
GeneralDiscussion,1,,ID_2757BF,ID_XIJB674H,14:23:13.338244,1,3,19
GeneralDiscussion,1,,ID_820JAZ,ID_4GSCTR62,21:42:35.563347,1,3,28
GeneralDiscussion,1,,ID_3846J0,ID_VYNC1S1L,16:20:07.425978,1,1,29
GeneralDiscussion,1,,ID_51KU47,ID_VYNC1S1L,19:34:14.918702,1,1,29
GeneralDiscussion,1,,ID_X0UIZY,ID_VYNC1S1L,16:22:52.029353,1,1,29
GeneralDiscussion,1,,ID_77XKZN,ID_7Q8ED57K,21:56:17.898638,1,12,15
ID_F7QD,1,,ID_E46V0Z,ID_IKVGACV0,17:11:02.061656,1,1,10
ID_I9BN,1,,ID_2MWZ3E,ID_JLAA97OM,17:28:41.744048,1,2,12
GeneralDiscussion,1,,ID_4TC68J,ID_5Z4WSX1R,05:14:40.174351,1,3,5
GeneralDiscussion,1,,ID_M5Y3W7,ID_5Z4WSX1R,05:15:43.545176,1,3,5
GeneralDiscussion,1,,ID_JRZ372,ID_BRBEX11J,07:30:01.224902,1,2,9
ID_OXOJ,1,,ID_RMQMJA,ID_M3TDKR7E,14:05:27.146267,1,1,23
ID_IMTG,0,,ID_Q1K8TT,ID_Q7NVMROM,11:17:24.091145,1,5,16
ID_FN7K,1,,ID_V9F09A,ID_UBE16QBZ,07:32:10.493731,1,2,9
GeneralDiscussion,1,,ID_25RZUN,ID_L0X1Z9JL,17:39:09.450493,1,12,13
GeneralDiscussion,1,,ID_N83T45,ID_503OEVRE,09:05:10.551764,1,1,25
ID_OXOJ,0,,ID_8KT8ED,ID_NU8IECF7,14:13:53.544520,1,1,23
GeneralDiscussion,1,,ID_C5RCYI,ID_QXX2M5VT,06:15:55.719588,1,1,2
ID_WZ0H,1,,ID_XKJ2GW,ID_TX23VD0S,08:17:44.698640,1,4,29
GeneralDiscussion,1,,ID_QJDZI8,ID_Y2FFNYBN,06:59:12.958927,1,1,2
GeneralDiscussion,1,,ID_M3TTD1,ID_B8ZEW07X,08:27:57.701518,1,2,19
ID_I9BN,0,,ID_5PWG0O,ID_B8ZEW07X,11:08:44.368576,1,2,29
ID_J883,0,1.0,ID_AEN1Q5,ID_XC73E0WV,08:51:30.579967,1,3,9
GeneralDiscussion,1,,ID_8C10LO,ID_XT3197H1,05:25:56.795922,1,5,15
GeneralDiscussion,1,,ID_Y80INQ,ID_VQMBZ2VH,23:00:22.634670,1,1,13
ID_FN7K,1,,ID_P4YYJ5,ID_4YNXBO0I,07:40:15.281417,1,2,9
ID_GR92,1,,ID_P94PHO,ID_YNITF2TQ,09:23:40.368649,1,1,25
ID_7YDI,1,,ID_5ZBU1Q,ID_SG7DS4XS,08:35:22.195738,1,2,15
GeneralDiscussion,1,,ID_DDK5VM,ID_TIENI5F7,10:59:09.295241,1,3,3
GeneralDiscussion,1,,ID_362X33,ID_DGGUPI36,13:41:23.603127,1,11,2
ID_I9BN,1,,ID_NBCL9Y,ID_SU5FDW2Z,11:01:28.469072,1,3,3
ID_I9BN,0,3.0,ID_NTT1CJ,ID_SU5FDW2Z,01:10:09.429361,1,2,31
ID_I9BN,0,1.0,ID_KWJRBL,ID_SU5FDW2Z,06:29:40.778494,1,2,24
ID_IMTG,1,,ID_Y9W63Y,ID_IXVBPGKT,05:27:07.546176,1,5,15
GeneralDiscussion,1,,ID_V6XKKB,ID_48UIIPDN,12:30:06.737517,1,2,27
ID_FN7K,1,,ID_SBGP0V,ID_499X0LAY,07:47:30.438637,1,2,9
GeneralDiscussion,1,,ID_Z975PD,ID_G1W054TV,07:47:53.410963,1,2,9
ID_IMTG,0,,ID_IUNRY3,ID_ZWYAW0EY,05:54:08.870544,1,5,15
GeneralDiscussion,1,,ID_5LFZQ1,ID_ZWYAW0EY,05:58:38.573946,1,5,15
ID_FN7K,1,,ID_BLU9C4,ID_VTFM2J4U,07:54:44.597026,1,2,9
GeneralDiscussion,1,,ID_DYFYKF,ID_R7NCZL1L,07:06:12.607382,1,2,19
GeneralDiscussion,0,,ID_N1M40F,ID_BVX8WLGR,11:22:47.620665,1,1,13
ID_GAV9,1,,ID_MPGJQU,ID_5JGKISV8,06:05:20.135541,1,3,5
GeneralDiscussion,0,5.0,ID_QPL7WD,ID_1U0KETMR,11:04:43.485040,1,11,12
ID_CMWO,1,,ID_KH1HGI,ID_59ZD45EC,09:33:25.864147,1,5,5
GeneralDiscussion,1,,ID_TOEO2N,ID_NBR11LG9,12:47:55.367341,1,5,13
ID_1CTF,1,,ID_3AF4IU,ID_NBR11LG9,12:46:09.750163,1,5,13
ID_8DGC,1,,ID_XR8YEU,ID_NBR11LG9,14:57:51.670698,1,5,13
ID_IV5D,1,,ID_CJTQE6,ID_VZ3QN8M6,20:27:14.071130,1,11,22
GeneralDiscussion,0,,ID_OL4IED,ID_MQ3YJASH,20:40:00.898579,1,11,22
GeneralDiscussion,1,,ID_PANPQG,ID_IFHP4XCB,14:31:23.581666,1,4,4
GeneralDiscussion,1,,ID_MZLT9N,ID_H1CTSY8S,13:02:29.341233,1,2,26
GeneralDiscussion,1,,ID_V9L9FW,ID_ZHZUARMZ,08:01:55.896727,1,1,2
GeneralDiscussion,1,,ID_Z6LW85,ID_ZHZUARMZ,07:58:34.904803,1,1,2
GeneralDiscussion,1,,ID_D7S1M2,ID_P4SR71JD,15:35:52.332891,1,1,12
ID_528W,0,,ID_NB4S36,ID_P4SR71JD,16:03:21.138410,1,1,12
GeneralDiscussion,1,,ID_08MYGW,ID_5SFLTR6U,20:30:36.479358,1,11,22
GeneralDiscussion,1,,ID_AFBZ8B,ID_BM3U9F8P,17:24:19.001233,1,12,10
GeneralDiscussion,1,,ID_035L08,ID_0MXRZPKD,12:58:47.596547,1,5,13
ID_FN7K,1,,ID_98SUC6,ID_WUZHLY9O,08:01:21.602216,1,2,9
GeneralDiscussion,1,,ID_J7MSIF,ID_E5XHY958,20:37:14.397704,1,5,4
GeneralDiscussion,1,,ID_CV7NNG,ID_AJPFI18F,12:57:57.549254,1,5,13
ID_IMTG,1,,ID_G0PAE6,ID_AG1H5KC6,05:51:21.005427,1,5,15
GeneralDiscussion,1,,ID_YPNFV6,ID_GSRQPWQC,11:30:42.491449,1,12,23
ID_CMWO,1,,ID_E0M7V0,ID_14ZELUK1,12:54:51.138178,1,5,13
GeneralDiscussion,1,,ID_QLCYH3,ID_14ZELUK1,04:11:34.846466,1,5,12
ID_IV5D,1,,ID_K7A2K9,ID_5UE32EON,20:31:19.455668,1,11,22
GeneralDiscussion,1,,ID_P0NIEN,ID_HMTALY2P,20:35:31.830143,1,11,22
GeneralDiscussion,1,,ID_OCHC9N,ID_SAOPQ1HX,20:29:05.524140,1,2,1
GeneralDiscussion,1,,ID_06YPD9,ID_9A1ZQJIG,08:06:50.081272,1,2,19
ID_IMTG,1,,ID_HIXZIT,ID_VCMUDXJ5,05:54:29.909269,1,5,15
GeneralDiscussion,1,,ID_WPDHJH,ID_655QXHXX,20:46:25.141263,1,11,22
GeneralDiscussion,0,,ID_8AEZJA,ID_655QXHXX,20:47:36.346273,1,11,22
GeneralDiscussion,1,,ID_VX9JZ0,ID_WLFH3INW,23:01:48.025139,1,1,30
GeneralDiscussion,1,,ID_5Q70FJ,ID_D9L2RWU7,07:52:46.482228,1,11,19
GeneralDiscussion,1,,ID_XBXW0F,ID_8155SBND,07:14:25.954984,1,3,5
ID_IV5D,1,,ID_59487K,ID_WET955CM,21:34:07.724648,1,11,22
ID_FN7K,1,,ID_71NVR5,ID_8Z2L91OG,08:33:03.120945,1,2,9
ID_UB7R,0,1.0,ID_HCRCK4,ID_4NFD9IXG,21:14:05.534972,1,2,22
GeneralDiscussion,1,,ID_TR6WNV,ID_4NFD9IXG,23:54:38.925772,1,2,22
GeneralDiscussion,1,,ID_RGS6XS,ID_DNVP8XDA,09:26:24.378260,1,1,7
GeneralDiscussion,1,,ID_3SKDDY,ID_W2DH3TST,00:33:41.445487,1,1,23
ID_F7QD,0,,ID_AKFY1O,ID_0WLWOMU2,09:18:13.147883,1,1,2
GeneralDiscussion,1,,ID_TLQJE0,ID_BB25XD9Y,09:44:59.646759,1,2,17
ID_JX23,1,,ID_H5NORT,ID_AS86YZ4O,17:30:40.094039,1,4,12
ID_IV5D,1,,ID_FLCL40,ID_CBANLA4O,22:06:42.517485,1,11,22
GeneralDiscussion,1,,ID_ZARWAB,ID_1IK4O0Q7,09:58:56.623384,1,5,1
ID_BXIL,1,,ID_DDQBET,ID_BJE0MYLV,09:12:20.531781,1,4,19
GeneralDiscussion,1,,ID_3IN2TU,ID_OYH1KD85,22:19:01.666520,1,11,22
ID_IMTG,1,,ID_72RVSF,ID_26DPEXQO,05:46:06.795416,1,5,15
ID_IMTG,0,,ID_3EY3CJ,ID_26DPEXQO,15:19:54.406723,1,5,16
GeneralDiscussion,0,1.0,ID_E4E0KC,ID_26DPEXQO,15:18:43.937301,1,5,16
ID_GAV9,1,,ID_0PN49N,ID_0PB7DBGR,07:30:53.647391,1,3,5
GeneralDiscussion,1,,ID_H1KGYM,ID_RT43AK77,22:38:41.462761,1,11,22
GeneralDiscussion,1,,ID_W8XH93,ID_3MX565D3,11:07:40.193847,1,4,29
ID_GAV9,1,,ID_3B55VQ,ID_B0Q9ODWZ,11:34:42.562336,1,3,3
GeneralDiscussion,1,,ID_5ZF2PE,ID_PPVLFDL9,09:46:40.228962,1,1,2
ID_7YDI,1,,ID_ZVAXXI,ID_AH0YMJ2K,13:20:45.266944,1,2,15
GeneralDiscussion,1,,ID_P7MCWW,ID_ZZ852GLE,19:27:44.731040,1,12,6
GeneralDiscussion,1,,ID_YQC34M,ID_HHQQKC12,18:23:44.112135,1,2,3
ID_VGMZ,1,,ID_NZ4QVB,ID_3OFNEWO6,15:56:54.407924,1,5,24
GeneralDiscussion,1,,ID_E1OY0G,ID_KWQO5UWI,17:12:11.886094,1,12,8
GeneralDiscussion,0,,ID_8H5NNJ,ID_Y3AMCXRC,00:24:37.300864,1,11,23
ID_KU2G,0,,ID_L1JRNB,ID_L5SBIK3X,18:39:53.299141,1,3,30
ID_IV5D,1,,ID_NR7DTG,ID_LHPJJSOK,00:28:44.841271,1,11,23
GeneralDiscussion,1,,ID_NLDD0R,ID_EYY9CUXS,10:55:47.841717,1,2,17
ID_IV5D,1,,ID_BN0X1T,ID_13J70IFY,22:41:00.407870,1,11,22
ID_8B8I,1,,ID_UCTQ97,ID_0XFEWTNR,21:59:03.682631,1,2,4
GeneralDiscussion,1,,ID_GIKYU3,ID_0B4QM3RG,02:26:23.467395,1,4,2
GeneralDiscussion,1,,ID_YGWXUW,ID_SMAN9LGF,12:34:47.273780,1,1,28
GeneralDiscussion,1,,ID_5OM6OE,ID_BXCL59IN,19:15:18.964669,1,2,31
GeneralDiscussion,1,,ID_CFHMW3,ID_71J2E9D0,19:04:39.823355,1,12,1
