Competition ID,Participant Type,Successful Submission Count,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
ID_IMTG,1,,ID_J70PFBA5,15:18:08.718184,1,5,17
ID_IMTG,1,,ID_TT73BJO3,05:50:32.471412,1,5,15
ID_IMTG,1,,ID_0IRLXKDJ,09:01:31.154651,1,5,16
ID_F7QD,1,,ID_88J9K4DJ,19:16:57.891902,1,5,13
ID_I9BN,1,count 6,ID_YGEGU370,14:24:55.709992,1,3,10
ID_JRC2,1,count 6,ID_YGEGU370,04:35:19.757292,1,3,17
ID_WZ0H,1,,ID_WMUR6941,12:09:06.388265,1,5,20
ID_WZ0H,1,,ID_7VWU60VI,14:54:33.036222,1,4,11
ID_56O8,1,,ID_HIPZFRMU,19:31:12.388211,1,2,6
ID_F7QD,1,,ID_K96NMQSW,13:06:52.213753,1,3,2
ID_F7QD,1,,ID_3YX1PGJ1,08:56:22.770363,1,3,9
ID_528W,1,count 10,ID_3YX1PGJ1,08:29:38.103336,1,12,29
ID_I9BN,1,count 10,ID_73P0984M,20:54:06.974761,1,2,4
ID_GAV9,1,,ID_GH6YP0NP,19:19:33.826093,1,2,31
ID_GAV9,1,,ID_LHAZ2YNR,06:27:11.587820,1,2,25
ID_0SN1,1,,ID_27AIAXOK,16:34:39.671207,1,11,24
ID_PDKH,1,,ID_SR23OAFU,09:09:47.108036,1,11,30
ID_XDNX,1,,ID_BH39BO8S,22:32:04.582739,1,5,20
ID_I9BN,1,,ID_7KII3LY9,03:10:06.564568,1,2,26
ID_F7QD,1,,ID_8M4ASGWM,08:10:19.798718,1,5,20
ID_F7QD,1,,ID_46DUH5D1,17:56:45.199700,1,4,12
ID_528W,1,count 10,ID_VYOAO2CK,16:26:56.695526,1,1,24
ID_WOVD,1,count 10,ID_VYOAO2CK,10:44:21.949156,1,11,29
ID_LSIO,1,,ID_OXE86WI2,17:30:09.856670,1,12,12
ID_LFJT,1,,ID_OXE86WI2,17:39:06.514513,1,12,12
ID_IVH9,1,,ID_OXE86WI2,17:40:20.998857,1,12,12
ID_NKJR,1,,ID_OXE86WI2,17:40:20.979959,1,12,12
ID_IMTG,1,count 3,ID_0RJ4YV3T,04:49:13.656356,1,5,15
ID_IMTG,1,,ID_7D2CMXBU,03:40:06.175362,1,5,18
ID_CFN7,1,,ID_7D2CMXBU,10:01:56.161538,1,5,23
ID_L9R0,1,,ID_7D2CMXBU,10:15:14.638401,1,5,23
ID_53GM,1,,ID_AYNESBE6,13:24:25.262419,1,12,8
ID_IQLI,1,,ID_U2607KXF,09:34:28.160360,1,1,6
ID_BARV,1,,ID_1Q4AIQ4V,23:46:16.129717,1,11,12
ID_F7QD,1,,ID_U6UYR3ZY,11:23:59.382726,1,4,5
ID_Y4Y2,1,,ID_LH1827RM,10:50:47.644639,1,2,13
ID_1CTF,1,,ID_SF246KJN,22:10:48.387019,1,2,2
ID_KU2G,1,,ID_FYR6DEFG,20:33:29.004473,1,3,2
ID_BARV,1,,ID_J054G6BH,12:22:38.821134,1,3,2
ID_BARV,1,,ID_LRJUZCS7,05:50:11.982943,1,12,19
ID_F7QD,1,,ID_GYLG6IFY,08:54:24.681396,1,3,9
ID_I9BN,1,,ID_GYLG6IFY,07:26:51.031796,1,3,13
ID_I9BN,1,,ID_VO8FE9GQ,15:06:41.891371,1,3,9
ID_DD5S,1,,ID_BMLEFHXZ,16:58:06.298329,1,11,24
ID_D3SA,1,,ID_O6ZJIQGR,22:52:59.781201,1,1,7
ID_6E1C,1,,ID_O6ZJIQGR,22:52:59.798220,1,1,7
ID_I9BN,1,,ID_4FHZPVOD,01:22:46.984378,1,12,18
ID_BXIL,1,,ID_P8ZO72H4,11:09:02.572549,1,4,25
ID_KU2G,1,count 10,ID_P8ZO72H4,14:58:07.270367,1,4,24
ID_9BU8,1,,ID_9AMIIQC5,08:22:42.115752,1,12,16
ID_AL6C,1,,ID_XA73ORJK,14:07:45.347947,1,3,4
ID_IMTG,1,,ID_7O195V5H,05:12:38.493057,1,5,15
ID_I9BN,1,,ID_A74FE57W,17:46:11.825269,1,1,18
ID_20XL,1,,ID_1M998D5B,06:24:44.986840,1,3,1
ID_GVGW,1,,ID_WEG5S5Y3,07:41:33.750709,1,4,6
ID_56O8,1,,ID_1Y99ILZ0,21:20:19.517819,1,1,23
ID_PDKH,1,,ID_VABG4WBW,04:33:39.291330,1,12,12
ID_F7QD,1,,ID_4SX6IJJI,13:36:27.475545,1,4,16
ID_IQLI,1,,ID_B50IXCR2,17:36:01.268984,1,12,6
ID_2MIC,1,,ID_UWELNZ41,00:17:28.882462,1,2,22
ID_UB7R,1,,ID_UWELNZ41,00:17:28.869314,1,2,22
ID_F7QD,1,,ID_WD5CG8YN,13:21:24.247700,1,2,21
ID_528W,1,,ID_KFVEADXV,10:22:53.419244,1,12,28
ID_6E1C,1,,ID_8KD9YUWS,14:43:54.407300,1,5,3
ID_1CTF,1,,ID_8KD9YUWS,15:04:46.153493,1,5,3
ID_BXIL,1,,ID_8KD9YUWS,14:11:17.691754,1,5,3
ID_WZ0H,1,,ID_8KD9YUWS,15:19:12.562809,1,5,3
ID_IQLI,1,,ID_HKYK66ID,04:24:40.997121,1,5,24
ID_1CTF,1,,ID_HKYK66ID,09:06:26.095027,1,5,16
ID_WZ0H,1,,ID_HKYK66ID,04:32:24.483433,1,5,24
ID_1CTF,1,,ID_RK4JIYI2,16:27:44.972664,1,2,20
ID_PDKH,1,,ID_LM24LOD0,17:04:18.884592,1,12,20
ID_20XL,1,,ID_LM24LOD0,18:07:45.961543,1,3,19
ID_I9BN,1,,ID_LM24LOD0,10:13:21.446342,1,1,10
ID_G5IQ,1,,ID_Q5OYKRD8,07:52:19.757594,1,3,24
ID_IMTG,1,count 10,ID_SMQQSJ0P,05:26:14.048069,1,5,15
ID_1CTF,1,,ID_WNEHB5JW,13:35:25.780331,1,2,23
ID_WOVD,1,count 10,ID_4DBAVTOH,10:42:51.178779,1,11,29
ID_8SHD,1,,ID_O5S9YHXW,04:58:14.865832,1,11,19
ID_Y4Y2,1,,ID_O5S9YHXW,05:04:58.790288,1,11,19
ID_GAV9,1,,ID_CM2M0SXQ,07:03:40.829876,1,2,25
ID_8SHD,1,,ID_R8MZ0XUJ,14:07:36.811352,1,12,27
ID_IQLI,1,,ID_VNH3CSVD,10:03:18.996131,1,12,6
ID_IMTG,1,,ID_2QNDXPJU,05:33:21.681820,1,5,15
ID_CFN7,1,,ID_SSE2SXWF,17:19:45.052730,1,5,14
ID_IMTG,1,count 8,ID_SSE2SXWF,05:22:14.398452,1,5,15
ID_XZ71,1,count 7,ID_SSE2SXWF,19:02:57.473630,1,5,9
ID_WZ0H,1,count 10,ID_SSE2SXWF,09:14:59.689425,1,5,10
ID_UCC7,1,,ID_34X0E32U,20:45:48.444001,1,1,29
ID_528W,1,,ID_D0CR4YGV,09:41:26.482916,1,12,27
ID_F7QD,1,,ID_PBQS4O9B,05:29:21.603856,1,3,7
ID_20XL,1,,ID_PBQS4O9B,05:24:59.655124,1,3,7
ID_IMTG,1,,ID_MNCDMK17,08:55:50.411080,1,5,15
ID_GWL0,1,,ID_QTO9LRNE,13:15:43.730862,1,11,27
ID_89DI,1,count 10,ID_B31QFFJM,18:17:33.306912,1,3,29
ID_X2AS,1,,ID_B31QFFJM,09:57:56.724466,1,3,29
ID_BARV,1,,ID_XH8PDXR2,03:59:05.822434,1,12,10
ID_GWL0,1,,ID_UFDM6WC3,13:17:05.699774,1,11,27
ID_GWL0,1,,ID_7FFOQW2D,13:19:46.327537,1,11,27
ID_GAV9,1,,ID_LNGIKNNN,14:16:38.485373,1,2,26
ID_GVGW,1,,ID_QMX6UF6O,00:34:33.445470,1,12,11
ID_GWL0,1,,ID_CIV6MR2N,13:26:05.199666,1,11,27
ID_I9BN,1,,ID_BFRI1TKP,07:34:52.896005,1,12,18
ID_IMTG,1,,ID_BLADNOBG,03:56:19.679125,1,5,18
ID_IQLI,1,,ID_JJ75ADYC,08:34:15.485782,1,12,6
ID_GWL0,1,,ID_42NMV3L4,13:21:22.528505,1,11,27
ID_IQLI,1,,ID_553UL6W2,08:24:19.481325,1,12,16
ID_GWL0,1,,ID_F4UWN24D,13:26:25.308608,1,11,27
ID_GVGW,1,,ID_3AWCJ8US,12:42:36.284733,1,2,29
ID_MN35,1,,ID_0OYLPJ6K,19:42:09.796935,1,12,3
ID_X2AS,1,count 9,ID_CYO1GJCV,10:22:40.477258,1,3,29
ID_8B8I,1,,ID_JUPZ35SB,22:19:04.653760,1,2,10
ID_GAV9,1,,ID_NFDOM1MP,19:17:40.381155,1,3,3
ID_56O8,1,count 6,ID_SMAN9LGF,20:02:06.997211,1,2,8
ID_528W,1,count 5,ID_SMAN9LGF,18:39:18.267880,1,12,28
ID_20XL,1,count 10,ID_IZPK2VUO,14:04:05.380958,1,2,22
ID_89DI,1,count 10,ID_OEW059NN,18:35:19.519132,1,3,29
ID_F7QD,1,,ID_J0QJW7WQ,15:22:24.228732,1,4,14
ID_GAV9,1,,ID_HQQIME4Z,21:09:59.243990,1,3,5
ID_L9R0,1,,ID_8C6L157D,04:59:19.380058,1,5,24
ID_89DI,1,,ID_0DGX2LR1,18:39:11.919405,1,3,29
ID_GAV9,1,,ID_HHUDPL25,07:48:03.625389,1,2,19
ID_AS79,1,count 10,ID_XPKIJ9XG,14:30:24.800951,1,12,27
ID_3AG0,1,,ID_RGO00UFY,17:58:41.137816,1,11,24
ID_GAV9,1,,ID_XSPA7ERH,21:12:48.371640,1,3,4
ID_GWL0,1,,ID_AXKDF0EV,13:27:05.221116,1,11,27
ID_PJZC,1,,ID_Q1Y82LNW,05:47:13.106428,1,1,6
ID_20XL,1,count 10,ID_NDT2Q5G6,00:50:43.642339,1,2,30
ID_KU2G,1,count 6,ID_NDT2Q5G6,04:30:09.739565,1,3,2
ID_GAV9,1,,ID_DCJHWFH5,15:52:43.949577,1,3,3
ID_GAV9,1,,ID_EXHKSW6H,19:06:23.137669,1,3,2
ID_GR92,1,,ID_5KIKCV5C,13:22:13.650256,1,1,3
ID_Y4Y2,1,,ID_SRV5ERN4,14:11:47.072735,1,4,25
ID_PDKH,1,,ID_NRVUH2ZY,06:28:27.669772,1,2,6
ID_WOVD,1,,ID_M95WQORV,18:02:24.395436,1,11,18
ID_6E1C,1,,ID_LNO8YBWY,07:11:25.953513,1,12,9
ID_540G,1,,ID_27H57ZA1,15:16:03.683529,1,11,8
ID_528W,1,count 10,ID_RQEQ74SK,13:23:45.648071,1,12,27
ID_528W,1,count 8,ID_BWDAPEER,16:44:29.305465,1,12,28
ID_9BU8,1,,ID_NPGOT5MN,06:57:49.968242,1,11,19
ID_528W,1,count 10,ID_7F6W9F0W,18:26:13.833958,1,12,29
ID_IMTG,1,count 10,ID_DCIAPZCB,17:39:21.573879,1,5,18
ID_XZ71,1,count 10,ID_DCIAPZCB,16:30:03.650367,1,5,11
ID_WOVD,1,,ID_OXZ5RC2V,13:40:52.297060,1,2,26
ID_Y4Y2,1,,ID_9MDRQ25D,18:33:06.072130,1,5,14
ID_G5IQ,1,,ID_9MDRQ25D,18:43:45.802419,1,5,14
ID_Y4Y2,1,,ID_F9LYPEPE,09:44:48.213926,1,12,8
ID_Y4Y2,1,,ID_Y752XQPX,03:45:42.870881,1,3,15
ID_CNBR,1,,ID_6RPFZR7I,06:38:13.766016,1,11,17
ID_GAV9,1,,ID_5Q1JC85M,11:28:53.928377,1,3,3
ID_GAV9,1,,ID_G7N48NV0,11:58:06.212637,1,3,4
ID_OP12,1,,ID_URXM14K6,19:04:34.951763,1,3,29
ID_KHED,1,,ID_0RFOJNNC,10:51:11.431856,1,4,6
ID_N5MO,1,count 10,ID_MBMJAGH6,20:22:57.539547,1,1,8
ID_GWL0,1,,ID_EO4UN1TC,13:28:57.926520,1,11,27
ID_BARV,1,,ID_TDWETOFX,16:23:44.022171,1,4,18
ID_GVGW,1,,ID_N37KEUBV,15:42:13.767241,1,5,3
ID_XZ71,1,,ID_NDNW2U6J,11:39:15.463347,1,5,9
ID_F5JG,1,,ID_52P1N9QM,10:08:43.828408,1,1,6
ID_I9BN,1,,ID_ENPC3PW0,14:23:23.007050,1,4,25
ID_BXIL,1,,ID_ENPC3PW0,09:28:58.965353,1,4,10
ID_I9BN,1,count 9,ID_BUIC9BGI,04:05:13.298280,1,2,4
ID_GWL0,1,,ID_2T5Q6GAV,13:28:59.877195,1,11,27
ID_F7QD,1,,ID_MIGBAORY,20:04:25.191904,1,4,21
ID_PDKH,1,,ID_GW8TQMQB,08:15:52.560822,1,12,30
ID_GWL0,1,,ID_9YNEPE8H,13:29:13.751153,1,11,27
ID_8BH9,1,,ID_U5HAMRFJ,08:06:49.742089,1,5,9
ID_CFN7,1,,ID_U5HAMRFJ,03:21:09.503095,1,5,16
ID_540G,1,,ID_WF1QLGFO,10:16:19.297262,1,1,6
ID_8BH9,1,,ID_0W7ZPRBM,06:05:20.837097,1,5,10
ID_CYEF,1,,ID_0W7ZPRBM,06:10:37.946188,1,5,10
ID_GVGW,1,,ID_29LWRUIY,18:55:24.462679,1,1,21
ID_8BH9,1,,ID_XJMPNE54,09:00:01.799516,1,5,18
ID_GWL0,1,,ID_54U353JH,13:29:22.843334,1,11,27
ID_IMTG,1,count 6,ID_R8XWPMRK,05:20:15.754216,1,5,16
ID_BARV,1,,ID_N1J0Q928,23:36:11.600482,1,5,13
ID_89DI,1,count 10,ID_D5NWRCVT,19:06:51.812306,1,3,29
ID_XZ71,1,,ID_NPLQ9X82,19:58:59.422339,1,5,6
ID_GWL0,1,,ID_Z8E4L4PX,13:29:27.293606,1,11,27
ID_XZ71,1,,ID_D7RF7KX4,12:41:59.195309,1,5,6
ID_WZ0H,1,,ID_D7RF7KX4,07:13:10.339349,1,5,7
ID_GWL0,1,,ID_4ZZOMQKJ,13:29:27.526496,1,11,27
ID_IMTG,1,count 10,ID_E4MVKFNS,06:42:39.935155,1,5,17
ID_IMTG,1,count 10,ID_YAMFKKYQ,11:41:42.942907,1,5,16
ID_20XL,1,,ID_KMJHK6W0,14:24:10.065521,1,1,8
ID_528W,1,,ID_3II0KUS9,22:14:00.121924,1,1,17
ID_IQLI,1,,ID_I542HFPZ,13:53:03.787835,1,12,8
ID_BARV,1,,ID_J70KKDTP,08:17:00.225030,1,3,21
ID_I9BN,1,,ID_08D8IN2I,15:40:02.126932,1,2,17
ID_GR92,1,,ID_1MW8IMWL,07:57:02.788191,1,1,6
ID_8BH9,1,,ID_1MW8IMWL,17:43:27.344909,1,5,9
ID_CYEF,1,,ID_1MW8IMWL,17:43:18.339008,1,5,9
ID_JRC2,1,,ID_1MW8IMWL,16:18:33.456366,1,5,10
ID_F7QD,1,,ID_1MW8IMWL,08:35:01.307003,1,5,3
ID_CFN7,1,,ID_1MW8IMWL,19:46:23.767009,1,5,20
ID_20XL,1,,ID_T19MHG65,06:53:50.489963,1,1,11
ID_IMTG,1,count 10,ID_F1DBV61I,05:24:11.933126,1,5,15
ID_GAV9,1,,ID_EI43D1YP,09:37:57.839370,1,2,19
ID_GWL0,1,,ID_NBIWGBHW,13:29:43.507087,1,11,27
ID_GWL0,1,,ID_8V25UMGA,13:29:44.513278,1,11,27
ID_GWL0,1,,ID_A4YQQ15Y,13:31:13.943925,1,11,27
ID_GWL0,1,,ID_BO98JDT6,13:31:30.410211,1,11,27
ID_GWL0,1,,ID_HU8ZPWCZ,13:31:38.800777,1,11,27
ID_IMTG,1,,ID_ZD20NJFA,05:31:13.015738,1,5,15
ID_8BH9,1,,ID_TCY7QMZV,16:39:39.318963,1,5,13
ID_CFN7,1,,ID_TCY7QMZV,21:13:21.964236,1,5,16
ID_CYEF,1,,ID_TCY7QMZV,21:12:04.408447,1,5,16
ID_8BH9,1,,ID_4R5YWWS3,08:06:00.555323,1,5,10
ID_XZ71,1,,ID_4R5YWWS3,15:52:04.345902,1,5,9
ID_XZ71,1,,ID_UGIH2ASM,09:53:59.251010,1,5,7
ID_IMTG,1,,ID_UGIH2ASM,04:52:01.673321,1,5,15
ID_8BH9,1,,ID_5C3TIB8D,11:42:24.004350,1,5,13
ID_JRC2,1,,ID_5C3TIB8D,17:46:23.380401,1,5,9
ID_CYEF,1,,ID_5C3TIB8D,18:02:29.672645,1,5,9
ID_8BH9,1,,ID_R1DMI9MP,20:36:49.714169,1,5,7
ID_528W,1,count 10,ID_FASPOZ3G,09:29:31.828350,1,12,28
ID_IMTG,1,,ID_CKAKK7W8,14:29:05.042776,1,5,15
ID_IMTG,1,,ID_0KSQO71Z,04:22:29.442594,1,5,15
ID_7YDI,1,,ID_IA98U3GD,13:08:05.852612,1,2,15
ID_1ZWS,1,,ID_IA98U3GD,13:08:05.871485,1,2,15
ID_GWL0,1,,ID_165MU6F1,13:40:49.649825,1,11,27
ID_XZ71,1,,ID_G40HU7MM,11:21:53.753121,1,5,12
ID_VGMZ,1,,ID_FIJ3BL8J,10:36:09.885857,1,11,19
ID_IMTG,1,,ID_WPXWRQWX,11:58:25.977790,1,5,16
ID_IMTG,1,,ID_S61UHPHE,05:31:10.451968,1,5,15
ID_GWL0,1,,ID_HA1PQ9X2,13:40:52.988474,1,11,27
ID_BXIL,1,,ID_GY3IDY0H,18:33:22.987520,1,4,13
ID_7YDI,1,,ID_V5EKHIAA,13:09:31.441126,1,2,15
ID_1ZWS,1,,ID_V5EKHIAA,05:58:56.649047,1,2,15
ID_F7QD,1,,ID_85EFH6JM,20:22:17.626772,1,3,9
ID_528W,1,,ID_U9FZUKU5,11:24:13.288838,1,12,27
ID_528W,1,,ID_J53L162M,12:44:06.522016,1,12,27
ID_528W,1,,ID_JCTKQOR9,12:14:17.404282,1,12,27
ID_GWL0,1,,ID_9E6I6O3J,13:48:34.470661,1,11,27
ID_GWL0,1,,ID_1A9Y6V5G,13:42:59.046934,1,11,27
ID_528W,1,,ID_6B49ZLAB,20:39:40.769609,1,12,27
ID_PDKH,1,,ID_5JG3LT40,13:50:20.684332,1,1,26
ID_JRC2,1,,ID_AD2LV96E,08:35:54.217512,1,3,13
ID_9BU8,1,,ID_I6QTOYMW,19:05:02.958222,1,2,31
ID_56O8,1,count 5,ID_ZYVA36JR,02:00:05.951226,1,1,24
ID_20XL,1,count 10,ID_ZYVA36JR,15:17:19.293191,1,2,2
ID_WOVD,1,count 6,ID_RSJ1G6CI,15:24:07.283216,1,11,27
ID_F7QD,1,,ID_QFV0YWJ2,19:35:36.922043,1,2,13
ID_45W9,1,,ID_HYMUMRZL,09:39:15.779851,1,2,9
ID_1ZWS,1,,ID_Q6WPX3DD,07:23:09.543858,1,2,15
ID_7YDI,1,,ID_Q6WPX3DD,07:23:09.520181,1,2,15
ID_JRC2,1,,ID_YXFGF1TU,14:31:38.224330,1,3,9
ID_WZ0H,1,,ID_1PWO5YA2,23:46:25.972737,1,5,6
ID_F7QD,1,,ID_EN80TL9C,11:05:38.327533,1,5,11
ID_WZ0H,1,,ID_3JBEYA2D,06:02:23.429590,1,4,9
ID_BARV,1,,ID_MG8VOA80,14:34:14.085623,1,12,12
ID_GAV9,1,,ID_MG8VOA80,15:34:59.317339,1,2,22
ID_F7QD,1,,ID_Z4K83WJE,15:30:24.906603,1,4,16
ID_20XL,1,count 10,ID_NDML1D41,07:47:53.833371,1,3,31
ID_PDKH,1,,ID_T069AF1L,14:17:36.529120,1,1,11
ID_RAP1,1,,ID_WT55KC12,12:26:36.196243,1,1,20
ID_F7QD,1,,ID_AME0OEMH,01:20:11.397336,1,3,25
ID_528W,1,count 10,ID_MSHD24LT,14:59:00.489237,1,1,30
ID_8B8I,1,,ID_MSHD24LT,12:06:04.794672,1,2,13
ID_BXIL,1,,ID_QKU4LIPD,00:29:47.296639,1,3,8
ID_528W,1,,ID_9PC08XPE,14:35:19.153104,1,12,28
ID_7CF2,1,,ID_HZC9RJFC,20:49:59.218983,1,2,23
ID_KU2G,1,,ID_HZC9RJFC,20:49:33.953916,1,2,23
ID_IVH9,1,,ID_62DTJ78M,12:01:42.129272,1,12,16
ID_NKJR,1,,ID_62DTJ78M,12:01:42.107992,1,12,16
ID_528W,1,count 10,ID_62DTJ78M,14:03:32.540241,1,12,27
ID_JRC2,1,count 8,ID_BTAAA6MJ,05:32:47.792086,1,1,20
ID_56O8,1,count 10,ID_BTAAA6MJ,18:45:10.192376,1,2,6
ID_7CF2,1,,ID_FA4DVNTK,21:52:52.324180,1,2,15
ID_WOVD,1,,ID_K7GNTY14,18:34:09.635526,1,11,18
ID_WOVD,1,,ID_8SQXXZAM,18:34:11.934383,1,11,18
ID_20XL,1,,ID_8ZXJTX0I,00:53:05.182428,1,3,24
ID_8B8I,1,,ID_JBW2SRLZ,16:45:32.411642,1,2,1
ID_7CF2,1,count 10,ID_CGCHQL4C,10:11:29.229270,1,2,18
ID_WOVD,1,,ID_4QWPSI3Y,12:54:10.915688,1,11,22
ID_PDKH,1,,ID_8X2ZS6CZ,23:16:04.607550,1,12,14
ID_XZ71,1,,ID_OYGBHLWE,09:47:48.819585,1,5,13
ID_AL6C,1,,ID_KSHKM2B2,04:46:58.542109,1,1,6
ID_20XL,1,,ID_9VW6MA76,06:56:25.136880,1,3,23
ID_540G,1,,ID_AO7HMMK1,13:47:10.970977,1,1,4
ID_528W,1,,ID_LDZK0SQA,15:20:58.329727,1,1,24
ID_20XL,1,,ID_JRCVF4HR,10:21:27.951927,1,3,19
ID_BXIL,1,,ID_JRCVF4HR,11:18:46.399667,1,3,17
ID_KU2G,1,,ID_JRCVF4HR,14:38:34.742417,1,2,21
ID_WZ0H,1,,ID_JRCVF4HR,10:55:13.484936,1,4,15
ID_GR92,1,count 10,ID_2P6U2AFY,12:46:15.573701,1,12,28
ID_XZ71,1,,ID_QDSN3PBQ,17:20:06.337463,1,5,3
ID_PDKH,1,,ID_I9O6UUE7,01:31:14.843808,1,11,17
ID_1CTF,1,,ID_I9O6UUE7,15:51:28.889626,1,11,17
ID_PDKH,1,,ID_SEIM35PE,09:03:10.277113,1,12,13
ID_I9BN,1,,ID_SEIM35PE,17:46:44.096747,1,2,6
ID_528W,1,,ID_VLYCKMZV,13:25:09.129690,1,12,27
ID_528W,1,,ID_9VYI04GN,19:28:22.969149,1,1,4
ID_WOVD,1,,ID_9ASZXP91,18:21:07.672246,1,11,29
ID_XZ71,1,,ID_PVMBS7B9,09:31:50.825915,1,5,19
ID_PDKH,1,,ID_IXQAMDCO,09:52:39.467309,1,11,25
ID_528W,1,,ID_EIF9PY16,06:35:12.935046,1,1,10
ID_528W,1,,ID_HKCVGA8L,17:00:15.901723,1,12,29
ID_20XL,1,,ID_KRVX5R1X,17:06:59.361055,1,3,14
ID_WOVD,1,,ID_5NPLLRLP,18:42:44.372442,1,11,18
ID_GAV9,1,,ID_TTFQ4BCS,10:35:16.138180,1,2,31
ID_528W,1,,ID_GVA4R0WG,14:01:41.701471,1,1,22
ID_1ZWS,1,,ID_619ZPKWV,09:09:56.726944,1,2,15
ID_7YDI,1,,ID_619ZPKWV,09:09:56.713002,1,2,15
ID_BXIL,1,count 6,ID_J55FKTZT,18:01:27.321303,1,4,7
ID_BXIL,1,count 6,ID_8DUKV38Y,12:44:32.742021,1,4,8
ID_Y4Y2,1,,ID_5XDW113K,05:32:59.172127,1,11,19
ID_Y4Y2,1,,ID_RT7XIR0R,21:01:53.638526,1,5,14
ID_528W,1,count 10,ID_6QXE7FZR,21:03:46.120750,1,1,9
ID_528W,1,,ID_GMMKWNK4,14:10:47.355724,1,12,27
ID_528W,1,,ID_YASBOWAG,10:07:23.954164,1,12,27
ID_528W,1,,ID_QSW2RRM0,11:25:40.917699,1,12,27
ID_JRC2,1,,ID_B9CT8525,15:25:56.510431,1,2,19
ID_WOVD,1,,ID_G90KYMLT,18:32:56.510809,1,11,18
ID_GAV9,1,,ID_6CUL0RHI,16:15:48.157299,1,2,22
ID_KU2G,1,,ID_UUYR87IO,06:48:17.055367,1,4,21
ID_XZ71,1,,ID_S449146L,06:33:13.008881,1,5,23
ID_WZ0H,1,,ID_ZPNYCMS9,20:50:47.394667,1,4,26
ID_AL6C,1,,ID_MS0XUMUC,13:05:34.010678,1,12,16
ID_GWL0,1,,ID_MS0XUMUC,13:09:54.183243,1,12,16
ID_F7QD,1,,ID_MS0XUMUC,13:13:20.996813,1,12,16
ID_528W,1,count 10,ID_XHMLJX4I,14:10:52.334255,1,12,27
ID_N5MO,1,,ID_DJ12ITG7,20:44:13.440993,1,1,1
ID_528W,1,,ID_2L7FD5D7,11:39:55.910395,1,12,27
ID_GAV9,1,,ID_2L7FD5D7,21:02:05.544742,1,2,20
ID_GAV9,1,,ID_XXC3W63S,18:59:17.871747,1,2,22
ID_GAV9,1,,ID_K5TB543J,16:22:09.796532,1,3,5
ID_GAV9,1,,ID_CK88C828,15:02:27.735825,1,3,4
ID_GAV9,1,,ID_3VZJJ1T8,09:59:41.375534,1,2,19
ID_20XL,1,,ID_3X1I1648,16:27:19.415927,1,2,27
ID_7CF2,1,,ID_3X1I1648,16:26:59.269112,1,2,27
ID_20XL,1,,ID_5EMJ7TLY,19:25:36.714073,1,3,2
ID_KU2G,1,,ID_5EMJ7TLY,13:15:19.922118,1,4,12
ID_IMTG,1,count 10,ID_BG5N5D29,05:24:09.356094,1,5,15
ID_GAV9,1,,ID_PXMYFOFJ,18:12:27.360964,1,2,21
ID_528W,1,count 10,ID_M5L2DYMO,20:58:24.895765,1,1,16
ID_XZ71,1,count 10,ID_6DOWOLX1,08:18:11.465555,1,5,11
ID_528W,1,,ID_YV0O97X5,07:42:26.097610,1,1,8
ID_GAV9,1,,ID_3M705W3Z,11:24:29.644453,1,3,4
ID_M3G0,1,,ID_7J7TTNOM,01:48:21.131185,1,11,1
ID_528W,1,count 3,ID_U1IJB9D9,20:31:17.006706,1,1,16
ID_IMTG,1,,ID_61OKXKVQ,05:25:50.660635,1,5,15
ID_WOVD,1,,ID_XBXG28MT,16:54:57.035334,1,5,9
ID_F7QD,1,,ID_VNN5IPP9,11:20:56.340128,1,3,9
ID_528W,1,count 10,ID_MW1RUXWJ,09:21:47.244394,1,12,27
ID_GAV9,1,,ID_Z6GKPKX0,07:36:29.462930,1,2,25
ID_GAV9,1,count 10,ID_5KG5MTRS,16:45:06.824220,1,3,5
ID_GVGW,1,,ID_AJF8RNPY,08:08:37.261208,1,4,17
ID_DD5S,1,,ID_AMEUF3HV,21:25:23.110673,1,11,27
ID_I9BN,1,,ID_LV8KTJIJ,14:56:22.475591,1,2,2
ID_GAV9,1,,ID_Y530DYMO,21:35:11.186131,1,3,4
ID_XZ71,1,,ID_3XZ0HG47,07:58:58.714123,1,5,10
ID_20XL,1,,ID_788V0IPN,10:40:36.427935,1,3,18
ID_GAV9,1,,ID_E5YQ02PL,09:11:46.459457,1,2,19
ID_XZ71,1,count 10,ID_PSZ8H6J1,22:37:59.491879,1,5,16
ID_PDKH,1,,ID_YA22TBTT,07:35:39.870953,1,12,2
ID_AL6C,1,,ID_H0ITDKX3,11:26:19.678116,1,1,15
ID_20XL,1,count 10,ID_GT7RNC09,07:44:01.689707,1,1,10
ID_528W,1,count 10,ID_BE45JKBG,13:12:08.067163,1,12,29
ID_GVGW,1,,ID_OP6Z6GLD,10:21:42.508802,1,1,18
ID_XZ71,1,,ID_KGU0G0F1,13:26:20.642883,1,5,12
ID_WOVD,1,,ID_22FDRSD5,16:32:12.091121,1,11,22
ID_8BH9,1,,ID_QCZAHY4J,12:26:30.040018,1,5,11
ID_1ZWS,1,,ID_TU49XROG,23:37:53.197125,1,2,22
ID_GAV9,1,,ID_G8YHR1CT,14:00:04.417635,1,2,23
ID_GAV9,1,,ID_YXTPL8JI,14:07:21.707905,1,2,20
ID_GAV9,1,,ID_HSN60NEL,00:46:42.380601,1,2,27
